PG,SG,SF,PF,C,G,F,UTIL,Proj,Ceiling,Salary,Cash %,Top 1%,ROI%,Wins,Own Sum,Avg Return,Stack1,Stack2,Lineup,Dupes,User,Index,Entry ID
Mike Conley (37357230),Cole Anthony (37356988),Cody Martin (37357171),Kyle Filipowski (37357140),Jakob Poeltl (37356992),Shai Gilgeous-Alexander (37356838),Chris Boucher (37357215),Nikola Jokic (37356826),291.68,394.21000000000004,49900,99.98%,918,92.04%,0,148.51000000000002,$2.76,TOR 2,MIN 1,user27,100,marvalshot,11530,4612697323_27
Mike Conley (37357230),Gradey Dick (37357126),Naji Marshall (37357067),Miles Bridges (37356938),Wendell Carter Jr. (37357109),Shai Gilgeous-Alexander (37356838),Chris Boucher (37357215),Nikola Jokic (37356826),292.01,392.93,49900,99.99%,1111,94.4%,0,177.23,$2.83,TOR 2,MIN 1,user27,100,marvalshot,1276,4612697324_27
Keyonte George (37357010),Duncan Robinson (37357237),Brice Sensabaugh (37357075),Miles Bridges (37356938),Drew Eubanks (37357151),Shai Gilgeous-Alexander (37356838),Jalen Williams (37356911),Daniel Gafford (37357030),295.82,397.16999999999996,49400,100.00%,15538,137.41%,0,168.74,$4.12,UTA 3,OKC 2,user27,100,marvalshot,5952,4612697325_27
Keyonte George (37357010),Duncan Robinson (37357237),Cody Martin (37357171),Naz Reid (37357059),Wendell Carter Jr. (37357109),Shai Gilgeous-Alexander (37356838),Kyle Filipowski (37357140),Nikola Jokic (37356826),292.62,392.31,49000,100.00%,1812,99.51%,0,165.66,$2.99,UTA 2,MIA 1,user27,100,marvalshot,1278,4612697326_27
Jalen Brunson (37356866),Isaiah Joe (37357276),Nickeil Alexander-Walker (37357290),Giannis Antetokounmpo (37356828),Wendell Carter Jr. (37357109),Shai Gilgeous-Alexander (37356838),Kyle Filipowski (37357140),Drew Eubanks (37357151),306.49,413.01,49500,100.00%,49998,1267.85%,7387,199.14,$38.04,OKC 2,UTA 2,user27,100,marvalshot,1280,4612697327_27
Jalen Brunson (37356866),Cody Martin (37357171),Nickeil Alexander-Walker (37357290),Miles Bridges (37356938),Wendell Carter Jr. (37357109),Keyonte George (37357010),Kyle Filipowski (37357140),Nikola Jokic (37356826),307.54,403.05,49700,100.00%,50000,2094.33%,13715,180.35999999999999,$62.83,CHA 2,UTA 2,user27,100,marvalshot,1281,4612697328_27
Mike Conley (37357230),Cody Martin (37357171),Jayson Tatum (37356843),Miles Bridges (37356938),Drew Eubanks (37357151),Shai Gilgeous-Alexander (37356838),Kyle Filipowski (37357140),Mark Williams (37356970),302.59,402.0,50000,100.00%,49435,300.15%,413,234.19,$9.0,CHA 3,UTA 2,user27,100,marvalshot,4069,4612697329_27
Mike Conley (37357230),Luguentz Dort (37357166),Scottie Barnes (37356861),Chris Boucher (37357215),Wendell Carter Jr. (37357109),Keyonte George (37357010),Jalen Williams (37356911),Nikola Jokic (37356826),294.96999999999997,390.77,50000,100.00%,10493,125.95%,0,149.32999999999998,$3.78,OKC 2,TOR 2,user27,100,marvalshot,1282,4612697330_27
Mike Conley (37357230),Cole Anthony (37356988),Cody Martin (37357171),Kyle Filipowski (37357140),Jakob Poeltl (37356992),Shai Gilgeous-Alexander (37356838),Chris Boucher (37357215),Nikola Jokic (37356826),291.68,394.21000000000004,49900,99.98%,918,92.04%,0,148.51000000000002,$2.76,TOR 2,MIN 1,user28,100,marvalshot,11530,4612697323_28
Mike Conley (37357230),Gradey Dick (37357126),Naji Marshall (37357067),Miles Bridges (37356938),Wendell Carter Jr. (37357109),Shai Gilgeous-Alexander (37356838),Chris Boucher (37357215),Nikola Jokic (37356826),292.01,392.93,49900,99.99%,1111,94.4%,0,177.23,$2.83,TOR 2,MIN 1,user28,100,marvalshot,1276,4612697324_28
Keyonte George (37357010),Duncan Robinson (37357237),Brice Sensabaugh (37357075),Miles Bridges (37356938),Drew Eubanks (37357151),Shai Gilgeous-Alexander (37356838),Jalen Williams (37356911),Daniel Gafford (37357030),295.82,397.16999999999996,49400,100.00%,15538,137.41%,0,168.74,$4.12,UTA 3,OKC 2,user28,100,marvalshot,5952,4612697325_28
Keyonte George (37357010),Duncan Robinson (37357237),Cody Martin (37357171),Naz Reid (37357059),Wendell Carter Jr. (37357109),Shai Gilgeous-Alexander (37356838),Kyle Filipowski (37357140),Nikola Jokic (37356826),292.62,392.31,49000,100.00%,1812,99.51%,0,165.66,$2.99,UTA 2,MIA 1,user28,100,marvalshot,1278,4612697326_28
Jalen Brunson (37356866),Isaiah Joe (37357276),Nickeil Alexander-Walker (37357290),Giannis Antetokounmpo (37356828),Wendell Carter Jr. (37357109),Shai Gilgeous-Alexander (37356838),Kyle Filipowski (37357140),Drew Eubanks (37357151),306.49,413.01,49500,100.00%,49998,1267.85%,7387,199.14,$38.04,OKC 2,UTA 2,user28,100,marvalshot,1280,4612697327_28
Jalen Brunson (37356866),Cody Martin (37357171),Nickeil Alexander-Walker (37357290),Miles Bridges (37356938),Wendell Carter Jr. (37357109),Keyonte George (37357010),Kyle Filipowski (37357140),Nikola Jokic (37356826),307.54,403.05,49700,100.00%,50000,2094.33%,13715,180.35999999999999,$62.83,CHA 2,UTA 2,user28,100,marvalshot,1281,4612697328_28
Mike Conley (37357230),Cody Martin (37357171),Jayson Tatum (37356843),Miles Bridges (37356938),Drew Eubanks (37357151),Shai Gilgeous-Alexander (37356838),Kyle Filipowski (37357140),Mark Williams (37356970),302.59,402.0,50000,100.00%,49435,300.15%,413,234.19,$9.0,CHA 3,UTA 2,user28,100,marvalshot,4069,4612697329_28
Mike Conley (37357230),Luguentz Dort (37357166),Scottie Barnes (37356861),Chris Boucher (37357215),Wendell Carter Jr. (37357109),Keyonte George (37357010),Jalen Williams (37356911),Nikola Jokic (37356826),294.96999999999997,390.77,50000,100.00%,10493,125.95%,0,149.32999999999998,$3.78,OKC 2,TOR 2,user28,100,marvalshot,1282,4612697330_28
Mike Conley (37357230),Cole Anthony (37356988),Cody Martin (37357171),Kyle Filipowski (37357140),Jakob Poeltl (37356992),Shai Gilgeous-Alexander (37356838),Chris Boucher (37357215),Nikola Jokic (37356826),291.68,394.21000000000004,49900,99.98%,918,92.04%,0,148.51000000000002,$2.76,TOR 2,MIN 1,user29,100,marvalshot,11530,4612697323_29
Mike Conley (37357230),Gradey Dick (37357126),Naji Marshall (37357067),Miles Bridges (37356938),Wendell Carter Jr. (37357109),Shai Gilgeous-Alexander (37356838),Chris Boucher (37357215),Nikola Jokic (37356826),292.01,392.93,49900,99.99%,1111,94.4%,0,177.23,$2.83,TOR 2,MIN 1,user29,100,marvalshot,1276,4612697324_29
Keyonte George (37357010),Duncan Robinson (37357237),Brice Sensabaugh (37357075),Miles Bridges (37356938),Drew Eubanks (37357151),Shai Gilgeous-Alexander (37356838),Jalen Williams (37356911),Daniel Gafford (37357030),295.82,397.16999999999996,49400,100.00%,15538,137.41%,0,168.74,$4.12,UTA 3,OKC 2,user29,100,marvalshot,5952,4612697325_29
Keyonte George (37357010),Duncan Robinson (37357237),Cody Martin (37357171),Naz Reid (37357059),Wendell Carter Jr. (37357109),Shai Gilgeous-Alexander (37356838),Kyle Filipowski (37357140),Nikola Jokic (37356826),292.62,392.31,49000,100.00%,1812,99.51%,0,165.66,$2.99,UTA 2,MIA 1,user29,100,marvalshot,1278,4612697326_29
Jalen Brunson (37356866),Isaiah Joe (37357276),Nickeil Alexander-Walker (37357290),Giannis Antetokounmpo (37356828),Wendell Carter Jr. (37357109),Shai Gilgeous-Alexander (37356838),Kyle Filipowski (37357140),Drew Eubanks (37357151),306.49,413.01,49500,100.00%,49998,1267.85%,7387,199.14,$38.04,OKC 2,UTA 2,user29,100,marvalshot,1280,4612697327_29
Jalen Brunson (37356866),Cody Martin (37357171),Nickeil Alexander-Walker (37357290),Miles Bridges (37356938),Wendell Carter Jr. (37357109),Keyonte George (37357010),Kyle Filipowski (37357140),Nikola Jokic (37356826),307.54,403.05,49700,100.00%,50000,2094.33%,13715,180.35999999999999,$62.83,CHA 2,UTA 2,user29,100,marvalshot,1281,4612697328_29
Mike Conley (37357230),Cody Martin (37357171),Jayson Tatum (37356843),Miles Bridges (37356938),Drew Eubanks (37357151),Shai Gilgeous-Alexander (37356838),Kyle Filipowski (37357140),Mark Williams (37356970),302.59,402.0,50000,100.00%,49435,300.15%,413,234.19,$9.0,CHA 3,UTA 2,user29,100,marvalshot,4069,4612697329_29
Mike Conley (37357230),Luguentz Dort (37357166),Scottie Barnes (37356861),Chris Boucher (37357215),Wendell Carter Jr. (37357109),Keyonte George (37357010),Jalen Williams (37356911),Nikola Jokic (37356826),294.96999999999997,390.77,50000,100.00%,10493,125.95%,0,149.32999999999998,$3.78,OKC 2,TOR 2,user29,100,marvalshot,1282,4612697330_29
Mike Conley (37357230),Cole Anthony (37356988),Cody Martin (37357171),Kyle Filipowski (37357140),Jakob Poeltl (37356992),Shai Gilgeous-Alexander (37356838),Chris Boucher (37357215),Nikola Jokic (37356826),291.68,394.21000000000004,49900,99.98%,918,92.04%,0,148.51000000000002,$2.76,TOR 2,MIN 1,user30,100,marvalshot,11530,4612697323_30
Mike Conley (37357230),Gradey Dick (37357126),Naji Marshall (37357067),Miles Bridges (37356938),Wendell Carter Jr. (37357109),Shai Gilgeous-Alexander (37356838),Chris Boucher (37357215),Nikola Jokic (37356826),292.01,392.93,49900,99.99%,1111,94.4%,0,177.23,$2.83,TOR 2,MIN 1,user30,100,marvalshot,1276,4612697324_30
Keyonte George (37357010),Duncan Robinson (37357237),Brice Sensabaugh (37357075),Miles Bridges (37356938),Drew Eubanks (37357151),Shai Gilgeous-Alexander (37356838),Jalen Williams (37356911),Daniel Gafford (37357030),295.82,397.16999999999996,49400,100.00%,15538,137.41%,0,168.74,$4.12,UTA 3,OKC 2,user30,100,marvalshot,5952,4612697325_30
Keyonte George (37357010),Duncan Robinson (37357237),Cody Martin (37357171),Naz Reid (37357059),Wendell Carter Jr. (37357109),Shai Gilgeous-Alexander (37356838),Kyle Filipowski (37357140),Nikola Jokic (37356826),292.62,392.31,49000,100.00%,1812,99.51%,0,165.66,$2.99,UTA 2,MIA 1,user30,100,marvalshot,1278,4612697326_30
Jalen Brunson (37356866),Isaiah Joe (37357276),Nickeil Alexander-Walker (37357290),Giannis Antetokounmpo (37356828),Wendell Carter Jr. (37357109),Shai Gilgeous-Alexander (37356838),Kyle Filipowski (37357140),Drew Eubanks (37357151),306.49,413.01,49500,100.00%,49998,1267.85%,7387,199.14,$38.04,OKC 2,UTA 2,user30,100,marvalshot,1280,4612697327_30
Jalen Brunson (37356866),Cody Martin (37357171),Nickeil Alexander-Walker (37357290),Miles Bridges (37356938),Wendell Carter Jr. (37357109),Keyonte George (37357010),Kyle Filipowski (37357140),Nikola Jokic (37356826),307.54,403.05,49700,100.00%,50000,2094.33%,13715,180.35999999999999,$62.83,CHA 2,UTA 2,user30,100,marvalshot,1281,4612697328_30
Mike Conley (37357230),Cody Martin (37357171),Jayson Tatum (37356843),Miles Bridges (37356938),Drew Eubanks (37357151),Shai Gilgeous-Alexander (37356838),Kyle Filipowski (37357140),Mark Williams (37356970),302.59,402.0,50000,100.00%,49435,300.15%,413,234.19,$9.0,CHA 3,UTA 2,user30,100,marvalshot,4069,4612697329_30
Mike Conley (37357230),Luguentz Dort (37357166),Scottie Barnes (37356861),Chris Boucher (37357215),Wendell Carter Jr. (37357109),Keyonte George (37357010),Jalen Williams (37356911),Nikola Jokic (37356826),294.96999999999997,390.77,50000,100.00%,10493,125.95%,0,149.32999999999998,$3.78,OKC 2,TOR 2,user30,100,marvalshot,1282,4612697330_30
Mike Conley (37357230),Cole Anthony (37356988),Cody Martin (37357171),Kyle Filipowski (37357140),Jakob Poeltl (37356992),Shai Gilgeous-Alexander (37356838),Chris Boucher (37357215),Nikola Jokic (37356826),291.68,394.21000000000004,49900,99.98%,918,92.04%,0,148.51000000000002,$2.76,TOR 2,MIN 1,user31,100,marvalshot,11530,4612697323_31
Mike Conley (37357230),Gradey Dick (37357126),Naji Marshall (37357067),Miles Bridges (37356938),Wendell Carter Jr. (37357109),Shai Gilgeous-Alexander (37356838),Chris Boucher (37357215),Nikola Jokic (37356826),292.01,392.93,49900,99.99%,1111,94.4%,0,177.23,$2.83,TOR 2,MIN 1,user31,100,marvalshot,1276,4612697324_31
Keyonte George (37357010),Duncan Robinson (37357237),Brice Sensabaugh (37357075),Miles Bridges (37356938),Drew Eubanks (37357151),Shai Gilgeous-Alexander (37356838),Jalen Williams (37356911),Daniel Gafford (37357030),295.82,397.16999999999996,49400,100.00%,15538,137.41%,0,168.74,$4.12,UTA 3,OKC 2,user31,100,marvalshot,5952,4612697325_31
Keyonte George (37357010),Duncan Robinson (37357237),Cody Martin (37357171),Naz Reid (37357059),Wendell Carter Jr. (37357109),Shai Gilgeous-Alexander (37356838),Kyle Filipowski (37357140),Nikola Jokic (37356826),292.62,392.31,49000,100.00%,1812,99.51%,0,165.66,$2.99,UTA 2,MIA 1,user31,100,marvalshot,1278,4612697326_31
Jalen Brunson (37356866),Isaiah Joe (37357276),Nickeil Alexander-Walker (37357290),Giannis Antetokounmpo (37356828),Wendell Carter Jr. (37357109),Shai Gilgeous-Alexander (37356838),Kyle Filipowski (37357140),Drew Eubanks (37357151),306.49,413.01,49500,100.00%,49998,1267.85%,7387,199.14,$38.04,OKC 2,UTA 2,user31,100,marvalshot,1280,4612697327_31
Jalen Brunson (37356866),Cody Martin (37357171),Nickeil Alexander-Walker (37357290),Miles Bridges (37356938),Wendell Carter Jr. (37357109),Keyonte George (37357010),Kyle Filipowski (37357140),Nikola Jokic (37356826),307.54,403.05,49700,100.00%,50000,2094.33%,13715,180.35999999999999,$62.83,CHA 2,UTA 2,user31,100,marvalshot,1281,4612697328_31
Mike Conley (37357230),Cody Martin (37357171),Jayson Tatum (37356843),Miles Bridges (37356938),Drew Eubanks (37357151),Shai Gilgeous-Alexander (37356838),Kyle Filipowski (37357140),Mark Williams (37356970),302.59,402.0,50000,100.00%,49435,300.15%,413,234.19,$9.0,CHA 3,UTA 2,user31,100,marvalshot,4069,4612697329_31
Mike Conley (37357230),Luguentz Dort (37357166),Scottie Barnes (37356861),Chris Boucher (37357215),Wendell Carter Jr. (37357109),Keyonte George (37357010),Jalen Williams (37356911),Nikola Jokic (37356826),294.96999999999997,390.77,50000,100.00%,10493,125.95%,0,149.32999999999998,$3.78,OKC 2,TOR 2,user31,100,marvalshot,1282,4612697330_31
Mike Conley (37357230),Cole Anthony (37356988),Cody Martin (37357171),Kyle Filipowski (37357140),Jakob Poeltl (37356992),Shai Gilgeous-Alexander (37356838),Chris Boucher (37357215),Nikola Jokic (37356826),291.68,394.21000000000004,49900,99.98%,918,92.04%,0,148.51000000000002,$2.76,TOR 2,MIN 1,user32,100,marvalshot,11530,4612697323_32
Mike Conley (37357230),Gradey Dick (37357126),Naji Marshall (37357067),Miles Bridges (37356938),Wendell Carter Jr. (37357109),Shai Gilgeous-Alexander (37356838),Chris Boucher (37357215),Nikola Jokic (37356826),292.01,392.93,49900,99.99%,1111,94.4%,0,177.23,$2.83,TOR 2,MIN 1,user32,100,marvalshot,1276,4612697324_32
Keyonte George (37357010),Duncan Robinson (37357237),Brice Sensabaugh (37357075),Miles Bridges (37356938),Drew Eubanks (37357151),Shai Gilgeous-Alexander (37356838),Jalen Williams (37356911),Daniel Gafford (37357030),295.82,397.16999999999996,49400,100.00%,15538,137.41%,0,168.74,$4.12,UTA 3,OKC 2,user32,100,marvalshot,5952,4612697325_32
Keyonte George (37357010),Duncan Robinson (37357237),Cody Martin (37357171),Naz Reid (37357059),Wendell Carter Jr. (37357109),Shai Gilgeous-Alexander (37356838),Kyle Filipowski (37357140),Nikola Jokic (37356826),292.62,392.31,49000,100.00%,1812,99.51%,0,165.66,$2.99,UTA 2,MIA 1,user32,100,marvalshot,1278,4612697326_32
Jalen Brunson (37356866),Isaiah Joe (37357276),Nickeil Alexander-Walker (37357290),Giannis Antetokounmpo (37356828),Wendell Carter Jr. (37357109),Shai Gilgeous-Alexander (37356838),Kyle Filipowski (37357140),Drew Eubanks (37357151),306.49,413.01,49500,100.00%,49998,1267.85%,7387,199.14,$38.04,OKC 2,UTA 2,user32,100,marvalshot,1280,4612697327_32
Jalen Brunson (37356866),Cody Martin (37357171),Nickeil Alexander-Walker (37357290),Miles Bridges (37356938),Wendell Carter Jr. (37357109),Keyonte George (37357010),Kyle Filipowski (37357140),Nikola Jokic (37356826),307.54,403.05,49700,100.00%,50000,2094.33%,13715,180.35999999999999,$62.83,CHA 2,UTA 2,user32,100,marvalshot,1281,4612697328_32
Mike Conley (37357230),Cody Martin (37357171),Jayson Tatum (37356843),Miles Bridges (37356938),Drew Eubanks (37357151),Shai Gilgeous-Alexander (37356838),Kyle Filipowski (37357140),Mark Williams (37356970),302.59,402.0,50000,100.00%,49435,300.15%,413,234.19,$9.0,CHA 3,UTA 2,user32,100,marvalshot,4069,4612697329_32
Mike Conley (37357230),Luguentz Dort (37357166),Scottie Barnes (37356861),Chris Boucher (37357215),Wendell Carter Jr. (37357109),Keyonte George (37357010),Jalen Williams (37356911),Nikola Jokic (37356826),294.96999999999997,390.77,50000,100.00%,10493,125.95%,0,149.32999999999998,$3.78,OKC 2,TOR 2,user32,100,marvalshot,1282,4612697330_32
Mike Conley (37357230),Cole Anthony (37356988),Cody Martin (37357171),Kyle Filipowski (37357140),Jakob Poeltl (37356992),Shai Gilgeous-Alexander (37356838),Chris Boucher (37357215),Nikola Jokic (37356826),291.68,394.21000000000004,49900,99.98%,918,92.04%,0,148.51000000000002,$2.76,TOR 2,MIN 1,user33,100,marvalshot,11530,4612697323_33
Mike Conley (37357230),Gradey Dick (37357126),Naji Marshall (37357067),Miles Bridges (37356938),Wendell Carter Jr. (37357109),Shai Gilgeous-Alexander (37356838),Chris Boucher (37357215),Nikola Jokic (37356826),292.01,392.93,49900,99.99%,1111,94.4%,0,177.23,$2.83,TOR 2,MIN 1,user33,100,marvalshot,1276,4612697324_33
Keyonte George (37357010),Duncan Robinson (37357237),Brice Sensabaugh (37357075),Miles Bridges (37356938),Drew Eubanks (37357151),Shai Gilgeous-Alexander (37356838),Jalen Williams (37356911),Daniel Gafford (37357030),295.82,397.16999999999996,49400,100.00%,15538,137.41%,0,168.74,$4.12,UTA 3,OKC 2,user33,100,marvalshot,5952,4612697325_33
Keyonte George (37357010),Duncan Robinson (37357237),Cody Martin (37357171),Naz Reid (37357059),Wendell Carter Jr. (37357109),Shai Gilgeous-Alexander (37356838),Kyle Filipowski (37357140),Nikola Jokic (37356826),292.62,392.31,49000,100.00%,1812,99.51%,0,165.66,$2.99,UTA 2,MIA 1,user33,100,marvalshot,1278,4612697326_33
Jalen Brunson (37356866),Isaiah Joe (37357276),Nickeil Alexander-Walker (37357290),Giannis Antetokounmpo (37356828),Wendell Carter Jr. (37357109),Shai Gilgeous-Alexander (37356838),Kyle Filipowski (37357140),Drew Eubanks (37357151),306.49,413.01,49500,100.00%,49998,1267.85%,7387,199.14,$38.04,OKC 2,UTA 2,user33,100,marvalshot,1280,4612697327_33
Jalen Brunson (37356866),Cody Martin (37357171),Nickeil Alexander-Walker (37357290),Miles Bridges (37356938),Wendell Carter Jr. (37357109),Keyonte George (37357010),Kyle Filipowski (37357140),Nikola Jokic (37356826),307.54,403.05,49700,100.00%,50000,2094.33%,13715,180.35999999999999,$62.83,CHA 2,UTA 2,user33,100,marvalshot,1281,4612697328_33
Mike Conley (37357230),Cody Martin (37357171),Jayson Tatum (37356843),Miles Bridges (37356938),Drew Eubanks (37357151),Shai Gilgeous-Alexander (37356838),Kyle Filipowski (37357140),Mark Williams (37356970),302.59,402.0,50000,100.00%,49435,300.15%,413,234.19,$9.0,CHA 3,UTA 2,user33,100,marvalshot,4069,4612697329_33
Mike Conley (37357230),Luguentz Dort (37357166),Scottie Barnes (37356861),Chris Boucher (37357215),Wendell Carter Jr. (37357109),Keyonte George (37357010),Jalen Williams (37356911),Nikola Jokic (37356826),294.96999999999997,390.77,50000,100.00%,10493,125.95%,0,149.32999999999998,$3.78,OKC 2,TOR 2,user33,100,marvalshot,1282,4612697330_33
Mike Conley (37357230),Cole Anthony (37356988),Cody Martin (37357171),Kyle Filipowski (37357140),Jakob Poeltl (37356992),Shai Gilgeous-Alexander (37356838),Chris Boucher (37357215),Nikola Jokic (37356826),291.68,394.21000000000004,49900,99.98%,918,92.04%,0,148.51000000000002,$2.76,TOR 2,MIN 1,user34,100,marvalshot,11530,4612697323_34
Mike Conley (37357230),Gradey Dick (37357126),Naji Marshall (37357067),Miles Bridges (37356938),Wendell Carter Jr. (37357109),Shai Gilgeous-Alexander (37356838),Chris Boucher (37357215),Nikola Jokic (37356826),292.01,392.93,49900,99.99%,1111,94.4%,0,177.23,$2.83,TOR 2,MIN 1,user34,100,marvalshot,1276,4612697324_34
Keyonte George (37357010),Duncan Robinson (37357237),Brice Sensabaugh (37357075),Miles Bridges (37356938),Drew Eubanks (37357151),Shai Gilgeous-Alexander (37356838),Jalen Williams (37356911),Daniel Gafford (37357030),295.82,397.16999999999996,49400,100.00%,15538,137.41%,0,168.74,$4.12,UTA 3,OKC 2,user34,100,marvalshot,5952,4612697325_34
Keyonte George (37357010),Duncan Robinson (37357237),Cody Martin (37357171),Naz Reid (37357059),Wendell Carter Jr. (37357109),Shai Gilgeous-Alexander (37356838),Kyle Filipowski (37357140),Nikola Jokic (37356826),292.62,392.31,49000,100.00%,1812,99.51%,0,165.66,$2.99,UTA 2,MIA 1,user34,100,marvalshot,1278,4612697326_34
Jalen Brunson (37356866),Isaiah Joe (37357276),Nickeil Alexander-Walker (37357290),Giannis Antetokounmpo (37356828),Wendell Carter Jr. (37357109),Shai Gilgeous-Alexander (37356838),Kyle Filipowski (37357140),Drew Eubanks (37357151),306.49,413.01,49500,100.00%,49998,1267.85%,7387,199.14,$38.04,OKC 2,UTA 2,user34,100,marvalshot,1280,4612697327_34
Jalen Brunson (37356866),Cody Martin (37357171),Nickeil Alexander-Walker (37357290),Miles Bridges (37356938),Wendell Carter Jr. (37357109),Keyonte George (37357010),Kyle Filipowski (37357140),Nikola Jokic (37356826),307.54,403.05,49700,100.00%,50000,2094.33%,13715,180.35999999999999,$62.83,CHA 2,UTA 2,user34,100,marvalshot,1281,4612697328_34
Mike Conley (37357230),Cody Martin (37357171),Jayson Tatum (37356843),Miles Bridges (37356938),Drew Eubanks (37357151),Shai Gilgeous-Alexander (37356838),Kyle Filipowski (37357140),Mark Williams (37356970),302.59,402.0,50000,100.00%,49435,300.15%,413,234.19,$9.0,CHA 3,UTA 2,user34,100,marvalshot,4069,4612697329_34
Mike Conley (37357230),Luguentz Dort (37357166),Scottie Barnes (37356861),Chris Boucher (37357215),Wendell Carter Jr. (37357109),Keyonte George (37357010),Jalen Williams (37356911),Nikola Jokic (37356826),294.96999999999997,390.77,50000,100.00%,10493,125.95%,0,149.32999999999998,$3.78,OKC 2,TOR 2,user34,100,marvalshot,1282,4612697330_34
Mike Conley (37357230),Cole Anthony (37356988),Cody Martin (37357171),Kyle Filipowski (37357140),Jakob Poeltl (37356992),Shai Gilgeous-Alexander (37356838),Chris Boucher (37357215),Nikola Jokic (37356826),291.68,394.21000000000004,49900,99.98%,918,92.04%,0,148.51000000000002,$2.76,TOR 2,MIN 1,user35,100,marvalshot,11530,4612697323_35
Mike Conley (37357230),Gradey Dick (37357126),Naji Marshall (37357067),Miles Bridges (37356938),Wendell Carter Jr. (37357109),Shai Gilgeous-Alexander (37356838),Chris Boucher (37357215),Nikola Jokic (37356826),292.01,392.93,49900,99.99%,1111,94.4%,0,177.23,$2.83,TOR 2,MIN 1,user35,100,marvalshot,1276,4612697324_35
Keyonte George (37357010),Duncan Robinson (37357237),Brice Sensabaugh (37357075),Miles Bridges (37356938),Drew Eubanks (37357151),Shai Gilgeous-Alexander (37356838),Jalen Williams (37356911),Daniel Gafford (37357030),295.82,397.16999999999996,49400,100.00%,15538,137.41%,0,168.74,$4.12,UTA 3,OKC 2,user35,100,marvalshot,5952,4612697325_35
Keyonte George (37357010),Duncan Robinson (37357237),Cody Martin (37357171),Naz Reid (37357059),Wendell Carter Jr. (37357109),Shai Gilgeous-Alexander (37356838),Kyle Filipowski (37357140),Nikola Jokic (37356826),292.62,392.31,49000,100.00%,1812,99.51%,0,165.66,$2.99,UTA 2,MIA 1,user35,100,marvalshot,1278,4612697326_35
Jalen Brunson (37356866),Isaiah Joe (37357276),Nickeil Alexander-Walker (37357290),Giannis Antetokounmpo (37356828),Wendell Carter Jr. (37357109),Shai Gilgeous-Alexander (37356838),Kyle Filipowski (37357140),Drew Eubanks (37357151),306.49,413.01,49500,100.00%,49998,1267.85%,7387,199.14,$38.04,OKC 2,UTA 2,user35,100,marvalshot,1280,4612697327_35
Jalen Brunson (37356866),Cody Martin (37357171),Nickeil Alexander-Walker (37357290),Miles Bridges (37356938),Wendell Carter Jr. (37357109),Keyonte George (37357010),Kyle Filipowski (37357140),Nikola Jokic (37356826),307.54,403.05,49700,100.00%,50000,2094.33%,13715,180.35999999999999,$62.83,CHA 2,UTA 2,user35,100,marvalshot,1281,4612697328_35
Mike Conley (37357230),Cody Martin (37357171),Jayson Tatum (37356843),Miles Bridges (37356938),Drew Eubanks (37357151),Shai Gilgeous-Alexander (37356838),Kyle Filipowski (37357140),Mark Williams (37356970),302.59,402.0,50000,100.00%,49435,300.15%,413,234.19,$9.0,CHA 3,UTA 2,user35,100,marvalshot,4069,4612697329_35
Mike Conley (37357230),Luguentz Dort (37357166),Scottie Barnes (37356861),Chris Boucher (37357215),Wendell Carter Jr. (37357109),Keyonte George (37357010),Jalen Williams (37356911),Nikola Jokic (37356826),294.96999999999997,390.77,50000,100.00%,10493,125.95%,0,149.32999999999998,$3.78,OKC 2,TOR 2,user35,100,marvalshot,1282,4612697330_35
Mike Conley (37357230),Cole Anthony (37356988),Cody Martin (37357171),Kyle Filipowski (37357140),Jakob Poeltl (37356992),Shai Gilgeous-Alexander (37356838),Chris Boucher (37357215),Nikola Jokic (37356826),291.68,394.21000000000004,49900,99.98%,918,92.04%,0,148.51000000000002,$2.76,TOR 2,MIN 1,user36,100,marvalshot,11530,4612697323_36
Mike Conley (37357230),Gradey Dick (37357126),Naji Marshall (37357067),Miles Bridges (37356938),Wendell Carter Jr. (37357109),Shai Gilgeous-Alexander (37356838),Chris Boucher (37357215),Nikola Jokic (37356826),292.01,392.93,49900,99.99%,1111,94.4%,0,177.23,$2.83,TOR 2,MIN 1,user36,100,marvalshot,1276,4612697324_36
Keyonte George (37357010),Duncan Robinson (37357237),Brice Sensabaugh (37357075),Miles Bridges (37356938),Drew Eubanks (37357151),Shai Gilgeous-Alexander (37356838),Jalen Williams (37356911),Daniel Gafford (37357030),295.82,397.16999999999996,49400,100.00%,15538,137.41%,0,168.74,$4.12,UTA 3,OKC 2,user36,100,marvalshot,5952,4612697325_36
Keyonte George (37357010),Duncan Robinson (37357237),Cody Martin (37357171),Naz Reid (37357059),Wendell Carter Jr. (37357109),Shai Gilgeous-Alexander (37356838),Kyle Filipowski (37357140),Nikola Jokic (37356826),292.62,392.31,49000,100.00%,1812,99.51%,0,165.66,$2.99,UTA 2,MIA 1,user36,100,marvalshot,1278,4612697326_36
Jalen Brunson (37356866),Isaiah Joe (37357276),Nickeil Alexander-Walker (37357290),Giannis Antetokounmpo (37356828),Wendell Carter Jr. (37357109),Shai Gilgeous-Alexander (37356838),Kyle Filipowski (37357140),Drew Eubanks (37357151),306.49,413.01,49500,100.00%,49998,1267.85%,7387,199.14,$38.04,OKC 2,UTA 2,user36,100,marvalshot,1280,4612697327_36
